Tax.Liens,Number.of.Open.Accounts,Years.of.Credit.History,Maximum.Open.Credit,Bankruptcies,Current.Loan.Amount,Current.Credit.Balance,Monthly.Debt,Credit.Default,Annual_Income,Months.since.last.delinquent,Home.Ownership_woe,Purpose_woe,Term_woe,Years.in.current.job_woe
0,13,19.8,771056,0,522412,487445,17765,1,1691874,29,0.180264064,-0.019463863,-0.235664764,0.013849095
0,16,14.8,128678,0,212850,44897,16432,1,1041963.669,29,0.180264064,-0.019463863,-0.235664764,0.126700744
0,5,16.6,311740,0,130284,102315,1697,0,1197551,20,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,22,19.9,690910,0,592922,86526,35466,0,3129357,75,0.180264064,-0.019463863,0.583192905,0.126700744
0,16,23.6,3007136,0,152152,1742642,47347,0,2365367,52,-0.193546938,-0.212403717,-0.235664764,-0.1128066
0,11,18.4,1516482,0,546898,733438,20186,1,1515234.85,30,0.092368046,0.248929095,0.583192905,0.126700744
0,13,9,198242,0,405350,167276,10964,1,1458630,29,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,8,12.7,576928,0,403964,286007,14134,0,1221054,75,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,13,21,11513458,0,267014,835259,32636,0,1921660,32,-0.193546938,-0.212403717,0.583192905,0.126700744
0,11,11.8,676390,0,245916,555522,21759,1,1706580,43,-0.193546938,-0.019463863,0.583192905,0.126700744
0,12,13,655358,0,437096,342988,19205,0,1038103,34,-0.193546938,-0.019463863,0.583192905,0.013849095
0,4,35.5,775940,0,147004,21451,928,0,1223277,32,-0.193546938,0.248929095,-0.235664764,0.126700744
0,13,27.4,1324840,0,99999999,613282,21176,0,1530792,30,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,6,10.5,463738,0,131054,93309,1263,0,1942902,20,0.180264064,-0.019463863,-0.235664764,0.126700744
0,12,30.7,575960,0,205458,308902,20244,0,1481240,38,0.180264064,-0.019463863,-0.235664764,0.126700744
0,15,16.9,606100,0,430100,427139,20290,0,854335,13,0.180264064,-0.019463863,-0.235664764,0.013849095
0,13,33,375584,1,214786,150176,17205,1,1050791.021,30,-0.193546938,-0.019463863,0.583192905,0.126700744
0,17,20.9,423522,0,353210,303962,21841,1,780045,29,0.180264064,-0.019463863,0.583192905,0.013849095
0,16,17.5,391446,1,212058,135223,7349,0,992047,53,0.180264064,-0.019463863,-0.235664764,0.013849095
0,14,11,180026,0,111122,105735,5700,1,1030414.233,44,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,15.6,408760,0,99999999,124963,14764,0,1121304,8,-0.193546938,-0.019463863,0.583192905,0.013849095
0,10,22.4,507386,0,502700,351443,24219,1,972002,33,0.180264064,-0.019463863,0.583192905,-0.1128066
0,9,23.4,363220,1,190388,123595,8046,1,444904,57,0.092368046,-0.019463863,-0.235664764,0.126700744
0,15,28.1,697312,0,262812,115615,28085,0,1115965,23,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,7,16.4,108460,0,164978,62301,5013,0,931190,11,0.092368046,-0.019463863,-0.235664764,0.013849095
0,8,11.2,656920,0,668184,342114,20005,0,1538848,22,-0.193546938,0.248929095,0.583192905,-0.1128066
0,8,24.8,8903180,0,559636,2875726,22210,0,3131865,27,-0.193546938,-0.019463863,0.583192905,0.126700744
0,19,27.6,794266,0,99999999,190684,36661,0,2444065,1,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,13.7,215864,0,99999999,53884,7998,0,931855,35,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,17,26,157586,0,99999999,107654,35709,0,2330122,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,7,19.4,136906,0,168300,111720,6529,0,1453500,56,0.180264064,-0.019463863,-0.235664764,0.126700744
0,19,18,1273734,0,597828,779931,27471,1,1323882,32,0.180264064,-0.019463863,-0.235664764,0.013849095
0,13,23.1,5135702,0,222750,1610041,23778,0,1981472,32,0.092368046,0.248929095,0.583192905,0.126700744
0,6,11.8,180334,0,286660,133627,14594,0,1296284.992,38,0.180264064,-0.019463863,-0.235664764,0.126700744
0,6,19.6,513150,0,107602,163533,3963,0,1722958,42,0.180264064,0.248929095,-0.235664764,-0.68396445
0,14,19,520630,0,311410,403313,15017,1,1144139.086,19,-0.193546938,-0.019463863,0.583192905,0.126700744
0,12,28.2,952930,0,335742,334134,17905,0,1256489,27,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,28.5,294470,0,99999999,142671,18851,0,1300075,30,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,9,13.3,637076,0,320562,309206,8594,0,692132,39,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,4,16.1,55198,0,99999999,47766,9996,0,991363,30,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,12,16,796334,0,446116,513760,9240,0,887034,21,-0.193546938,-0.019463863,0.583192905,0.013849095
0,5,9.6,407088,0,315194,261915,7344,0,1587868,17,0.180264064,-0.019463863,-0.235664764,0.013849095
0,15,14.6,488620,1,380842,194541,31817,0,1471398.933,21,0.180264064,-0.019463863,0.583192905,-0.68396445
0,8,28.3,805244,0,99999999,476368,18154,0,1259206,30,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,12,11.5,935220,0,540804,685729,18390,1,1016975,39,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,8,10.2,181588,0,426360,42655,2775,1,1323641.472,36,-0.193546938,-0.019463863,0.583192905,0.013849095
0,10,22.6,850762,0,266332,294633,18618,0,1801713,50,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,13,15.7,986436,0,759220,222357,28582,1,1723528,50,-0.193546938,-0.019463863,0.583192905,0.013849095
0,11,18.1,157454,0,177474,88654,28125,0,1190730.637,5,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,11,13.9,275660,0,164230,134520,18595,1,756428,43,0.180264064,-0.019463863,-0.235664764,0.013849095
0,16,23.7,1637020,0,430144,918973,24130,0,1617942.941,13,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,5,14.2,106700,0,85888,72713,2670,1,945086.9202,25,0.180264064,-0.019463863,-0.235664764,0.126700744
0,9,20,391688,0,207812,195852,16967,0,1028280,24,0.180264064,-0.019463863,-0.235664764,0.126700744
0,16,13.7,1196052,0,439824,734445,43049,1,1614354,74,0.180264064,-0.019463863,0.583192905,0.013849095
0,9,19.3,277838,0,366850,203718,17121,0,793250,21,0.092368046,-0.019463863,0.583192905,0.126700744
0,19,15.8,548966,1,326810,199595,31839,0,1335909,37,0.180264064,-0.019463863,-0.235664764,0.013849095
0,10,11.7,688578,0,99999999,324102,13665,0,836627,30,0.180264064,-0.019463863,0.583192905,-0.1128066
0,8,33.6,742126,0,533544,198037,5733,1,1045494,6,0.092368046,-0.019463863,0.583192905,0.126700744
0,9,9.7,505560,0,443960,276374,9167,1,1529956,38,-0.193546938,0.248929095,0.583192905,0.126700744
0,7,13.7,309694,1,356510,122227,17199,0,1250808,28,-0.193546938,0.248929095,0.583192905,0.126700744
0,13,15.1,1133110,0,194194,597911,28688,1,1593796,36,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,8,17.5,219384,2,223520,115577,17324,0,1231459.989,33,0.180264064,-0.019463863,-0.235664764,0.126700744
0,15,22,1120482,0,99999999,687059,26052,0,3427866,30,-0.193546938,-0.019463863,0.583192905,0.126700744
0,12,17.6,395736,0,482790,60154,13845,1,1064950,71,0.180264064,-0.019463863,0.583192905,0.126700744
0,17,24.1,302610,0,89672,219792,21388,0,1064969,32,0.180264064,-0.019463863,-0.235664764,0.126700744
0,2,12.5,125906,1,77264,68286,1354,1,474943,63,0.180264064,-0.019463863,-0.235664764,0.126700744
0,17,8.7,475354,0,88396,247551,17151,0,1137802.984,39,0.180264064,-0.019463863,-0.235664764,0.126700744
0,19,16.5,840752,0,299002,336908,16241,1,862353,45,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,18.4,574882,1,485782,373350,22112,1,1158696,43,-0.193546938,-0.019463863,0.583192905,-0.1128066
2,9,13.8,334884,1,330858,121467,15197,1,1195016.247,62,0.180264064,-0.019463863,-0.235664764,0.013849095
0,17,16.9,436084,0,99999999,102828,13763,0,1041371,32,0.180264064,0.248929095,-0.235664764,0.126700744
0,14,19.5,536910,0,772860,219336,25545,0,2174018,35,-0.193546938,-0.019463863,0.583192905,0.126700744
0,6,18,805266,0,515614,212116,15327,0,968050,15,-0.193546938,-0.212403717,0.583192905,0.126700744
0,11,32.5,244222,0,223960,179702,29432,0,2127620,73,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,11,15.7,1515030,0,420552,425239,18243,1,737086,37,0.180264064,-0.019463863,0.583192905,0.126700744
0,6,12.3,92466,0,92422,15010,4756,1,1235247,40,0.180264064,-0.212403717,0.583192905,0.013849095
0,13,20.8,1344640,0,549890,581799,18363,1,1899620,18,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,9,32.4,1969066,0,496892,841776,28398,0,894425,36,0.092368046,-0.019463863,0.583192905,-0.1128066
0,18,17.9,1789568,0,99999999,612028,22245,0,970672,41,0.180264064,-0.019463863,-0.235664764,0.126700744
0,23,12,171006,1,329076,110922,8478,1,1193150.763,63,0.180264064,-0.019463863,-0.235664764,0.126700744
0,9,30.5,592174,0,99999999,474582,15772,0,1577152,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,27,939554,0,538648,508782,16357,0,1299942,64,-0.193546938,-0.019463863,0.583192905,0.126700744
0,6,18.1,879758,0,221518,187663,13680,0,1228388.358,48,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,12,15.7,1075272,0,259292,420679,25232,0,1101050,33,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,8,17,318142,0,99999999,111283,21013,0,1050624,21,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,20,20.5,362890,0,147708,164521,28141,0,1169188.276,40,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,21,27.5,1063040,0,357346,255227,7827,0,1462311.868,70,-0.193546938,-0.019463863,-0.235664764,0.126700744
2,6,24.4,381128,0,311300,249831,25732,1,1152198,17,0.180264064,-0.019463863,-0.235664764,0.126700744
0,9,22.7,505582,0,451748,218766,29694,0,1300474,38,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,5,19.4,252582,0,215754,139821,9841,0,1211174,27,-0.193546938,0.248929095,0.583192905,0.126700744
0,10,13.5,325952,1,181434,55746,5783,0,895394,28,0.180264064,0.248929095,-0.235664764,0.126700744
0,10,17,181852,1,157168,112917,12243,0,1202263,22,-0.193546938,-0.212403717,-0.235664764,-0.68396445
0,18,18.7,820204,0,555610,393148,31356,0,2226477,19,-0.193546938,-0.019463863,0.583192905,0.013849095
0,5,15,390412,0,236412,287603,15371,0,693443,30,0.180264064,-0.019463863,0.583192905,0.013849095
0,15,15.4,593032,0,214940,285285,13065,1,761083,30,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,16.6,562782,0,313676,290643,15286,0,773984,17,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,12,18.7,506154,0,349118,298566,21762,1,1191940.553,23,0.180264064,-0.019463863,-0.235664764,0.126700744
0,8,12.2,487388,0,211486,317794,7864,1,608855,37,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,13,7.6,654412,0,99999999,176339,23171,0,1330399,30,0.180264064,0.248929095,-0.235664764,0.126700744
0,6,14.9,252384,0,270072,84360,12129,1,699732,45,0.180264064,-0.019463863,0.583192905,0.013849095
0,10,16.5,506242,0,67452,297293,19698,0,1135479.105,38,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,10,276166,0,345004,12407,18467,1,1193643.02,57,-0.193546938,0.248929095,-0.235664764,-0.1128066
0,20,14.4,489896,0,99999999,145540,16908,0,1179653,53,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,12,13.2,1066450,0,622600,47899,35972,0,1121190,10,0.180264064,-0.019463863,0.583192905,0.126700744
0,10,10.7,184976,0,99999999,114551,14026,0,919714,30,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,13,21.2,240328,0,174790,66215,13055,0,1190730.637,19,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,12,17.9,1152822,0,221584,115482,5494,1,1243892,52,0.180264064,0.248929095,0.583192905,0.013849095
0,6,20.5,141614,0,99999999,93936,6205,0,840351,55,0.180264064,-0.019463863,-0.235664764,0.013849095
0,5,10.2,114840,0,99999999,76950,1891,0,1745948,30,-0.193546938,-0.212403717,0.583192905,0.013849095
0,12,16.4,350702,1,99999999,82688,5301,0,746624,30,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,15,28.2,551034,1,324258,109459,21134,1,896135,29,-0.193546938,-0.212403717,0.583192905,0.126700744
0,15,17.2,248886,0,180246,85766,12278,1,747916,7,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,10,6.8,229416,0,139304,90744,11161,1,600571,24,0.180264064,-0.019463863,-0.235664764,0.013849095
0,10,10.1,174680,0,114862,134273,4390,0,521569,41,0.180264064,-0.019463863,-0.235664764,0.126700744
0,12,16.5,398750,0,109010,262751,19526,0,1280372,41,0.092368046,0.248929095,-0.235664764,0.013849095
0,6,17.2,193600,1,337568,128079,10011,0,1446325.735,54,-0.193546938,-0.212403717,0.583192905,0.013849095
0,17,18,355410,0,99999999,111112,18594,0,699466,35,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,13,16.3,653796,0,336710,159790,53634,1,1938570,52,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,8,13.9,449746,0,446072,362786,26293,0,1740442.738,6,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,19.8,605220,0,333498,274930,10445,0,1651328,28,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,14,19.1,387728,0,65340,262523,9806,1,922833.7866,26,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,5,14.8,250250,0,98538,83866,8113,1,955699.6791,43,0.180264064,0.248929095,-0.235664764,-0.1128066
0,6,21.6,148390,0,221298,75088,6250,1,1146726,7,-0.193546938,-0.019463863,0.583192905,0.126700744
0,13,12,288684,0,264638,68324,10539,1,761824,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,17.5,148566,0,267344,63384,23623,0,1749843,19,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,8,40.4,1035276,0,270446,750139,15936,0,1459770,28,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,14,13.4,623194,0,424754,508592,39489,0,2069309,41,-0.193546938,-0.019463863,0.583192905,0.126700744
0,8,26.9,357038,0,223234,212154,5029,0,1241074.502,29,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,9,22.6,254232,1,99999999,137446,14294,0,2003854,30,0.180264064,0.248929095,-0.235664764,0.013849095
0,9,34.1,2800864,0,295152,1799680,18410,0,2124276,9,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,11,16.9,500896,0,459470,341753,21780,0,1719500,16,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,8,23.1,1065350,0,676346,574123,13863,1,1330798,37,0.180264064,-0.019463863,0.583192905,0.126700744
0,11,20.3,617628,0,99999999,341924,22133,0,1883660,7,0.180264064,-0.019463863,0.583192905,0.013849095
0,7,9,615648,0,236698,121220,14078,0,1214159.167,7,0.180264064,-0.019463863,-0.235664764,0.013849095
0,20,19.3,615010,1,251900,142880,40932,0,1766829,35,0.180264064,-0.019463863,0.583192905,0.126700744
0,9,12.5,695904,0,661144,270465,15164,0,1684863,38,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,7,10.6,51436,0,68684,11191,7173,0,467077,35,0.092368046,-0.019463863,-0.235664764,0.126700744
0,11,38.4,855052,0,347292,512487,15997,0,755744,81,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,14,20,695112,0,313940,384218,15469,0,871511,55,0.180264064,-0.019463863,0.583192905,-0.1128066
0,19,17.3,2052336,0,612634,997899,57909,1,3793179,14,-0.193546938,-0.019463863,0.583192905,0.013849095
0,15,12.6,168718,0,122738,92226,2655,0,851751,47,0.180264064,-0.019463863,-0.235664764,0.126700744
0,9,12,503514,0,281754,262656,7976,1,811091,22,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,7,12,73766,0,147708,33136,26919,1,1028334.368,61,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,11,20,638132,0,275792,283822,6288,0,685976,34,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,9,25.5,269588,1,326238,202559,18854,1,1371192,21,0.180264064,-0.019463863,0.583192905,0.013849095
0,16,22.5,519222,0,568656,389234,27574,0,1408033,30,-0.193546938,-0.019463863,0.583192905,0.126700744
0,13,33.7,1356014,0,119856,885362,29293,1,2282565,37,-0.193546938,0.248929095,-0.235664764,0.126700744
0,10,28.7,319022,0,216920,115729,29405,1,1078659.735,36,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,6,20.6,418594,0,409926,243656,8340,0,1468881.464,42,0.180264064,-0.019463863,-0.235664764,0.126700744
0,6,16.7,102432,1,99999999,70319,8292,0,1115547,30,0.180264064,0.248929095,-0.235664764,0.126700744
0,14,12,831204,0,368786,262010,19169,0,1460793.033,37,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,13,15.5,614658,0,330264,382736,15688,1,1140912,15,0.092368046,-0.019463863,-0.235664764,0.126700744
0,13,12.6,828542,0,601458,437209,14674,1,1562546.464,80,0.180264064,-0.019463863,0.583192905,-0.68396445
0,8,13.4,730378,0,327954,391096,15263,0,1444506.554,30,0.180264064,-0.019463863,0.583192905,-0.68396445
0,7,24.3,675422,0,221540,190171,7787,1,1262778,9,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,6,15.4,238392,1,187572,133627,10301,0,876717,45,0.180264064,-0.019463863,-0.235664764,0.013849095
0,9,13.4,417516,0,290576,255303,15964,1,772160,36,0.180264064,-0.019463863,0.583192905,0.126700744
0,22,19.9,1122748,0,431464,355851,43858,0,1639567,35,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,15,15,400466,0,200442,133152,11668,0,1189053.838,14,0.180264064,0.248929095,-0.235664764,0.126700744
1,13,28.2,859034,0,454322,338295,28251,0,1569514,52,-0.193546938,-0.019463863,0.583192905,0.126700744
0,18,17.6,1118810,0,229416,503405,42335,0,1525586,44,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,6,15.6,733744,0,234366,285152,9819,0,731823,33,0.180264064,-0.019463863,0.583192905,0.126700744
0,7,21.9,1613018,0,588830,72447,33196,0,4237817,34,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,8.5,716870,0,323840,292220,15113,0,1277161,50,0.180264064,0.248929095,0.583192905,0.013849095
0,14,17.5,981838,0,514294,418038,34342,0,1700769.717,13,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,12,9.7,986898,0,664356,254847,13984,0,1568279,47,-0.193546938,-0.019463863,0.583192905,0.013849095
0,4,11.6,203126,0,223102,83163,6105,0,890169,29,0.180264064,0.248929095,-0.235664764,0.126700744
0,17,22.8,838244,0,764610,499529,22510,0,1943301,4,0.180264064,-0.019463863,0.583192905,0.013849095
0,8,11.1,216348,0,162338,174154,13938,1,1030663.847,33,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,9,16.5,209110,0,239426,41363,12086,0,991990,33,0.180264064,-0.019463863,-0.235664764,0.126700744
0,8,10.9,187264,0,99999999,154945,8095,0,883101,48,0.180264064,-0.019463863,-0.235664764,0.126700744
0,16,18.4,378774,0,180246,205105,15936,0,1199910.148,45,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,15,8.9,447920,0,99999999,337706,19222,0,1333325,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,9,14.9,301950,0,451506,147326,55851,1,2437149,36,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,12,15.4,624558,0,468336,426113,16025,0,1151514,60,-0.193546938,-0.019463863,0.583192905,0.013849095
0,14,13,1071488,0,497904,861536,23308,1,2056560,19,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,9,43,548680,1,54626,277210,17062,0,584991,82,0.092368046,0.248929095,-0.235664764,-0.1128066
0,16,14.2,1039104,0,99999999,317680,23542,0,1139126,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,9,10.3,204380,0,395296,103075,9698,1,1517264,48,0.180264064,-0.019463863,0.583192905,-0.1128066
0,7,14.5,132990,0,87164,74081,7779,0,752856,35,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,3,10,77110,0,52910,65075,8738,0,616835,20,0.180264064,0.248929095,-0.235664764,-0.1128066
0,8,15.5,814902,0,99999999,154831,3432,0,1400775,30,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,22,16.3,1431870,0,386320,588639,34508,0,1611295,21,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,13,26.3,464728,0,440220,237196,19659,1,1615817,11,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,17,21.4,1288628,0,479710,391742,31158,1,2263299,16,-0.193546938,-0.019463863,0.583192905,0.013849095
0,20,13.8,213752,0,333762,92663,8918,0,1094248,66,0.180264064,0.248929095,-0.235664764,0.126700744
0,15,27.4,1980792,0,150480,1110246,44783,0,2228016,35,0.092368046,-0.212403717,-0.235664764,0.013849095
0,6,16.5,651662,0,400906,183464,6493,0,1465295.99,45,0.180264064,-0.019463863,0.583192905,0.013849095
0,14,15,496100,0,327184,245936,21825,1,754756,61,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,18,8.5,1049312,0,265628,380608,17326,0,1433835,29,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,9,27,1203334,0,461208,881277,45665,1,1511848.288,34,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,8,23.3,655314,0,366674,256956,26079,0,931380,12,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,12,13.8,621940,0,134310,345914,15370,0,1308055,41,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,20,8.5,1577906,0,619256,911677,66891,0,3896539,19,0.180264064,-0.019463863,-0.235664764,0.126700744
0,9,23,614020,0,100188,405156,20234,0,1403511,20,-0.193546938,-0.019463863,-0.235664764,0.126700744
